iadr,id_t,id_txi,id_txo_in,id_txo_out,input_val,oadr,output_val,,,,,,,,,,,,,,,,,,,,
17t8ArH5MGR1KcaCHXa2VWUiiR5SJst6Ke,113001807,449169831,876367704,876895785,1.1769,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,7.72992,,,,,,,,,,,,,,,,,,,,
1M1ZzjkUFod5WFcusqXMn8eEas9WrR45Ka,113001807,449169830,876365727,876895785,1.0674,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,7.72992,,,,,,,,,,,,,,,,,,,,
1JcJvs16TsK3akmGmUAUCwKt1co8DzHtGw,113001807,449169829,876368669,876895785,0.9954,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,7.72992,,,,,,,,,,,,,,,,,,,,
1Kux9XHpSgCNJtafVJHfdjz2NFYu3JrNp4,113001806,449169828,876560714,876895784,0.3306,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
17ALAEYWRxB5DyuoB2ZDaitY5hgQtV5zjU,113001806,449169827,876564128,876895784,0.259654,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
1D1FnDtRCFATbvgkQeTc6UsBr1fzAv738G,113001806,449169826,876562307,876895784,0.236256,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
1KxHerv7nov961Lk8EDtRMQgpWBWUXu45,113001806,449169825,876563220,876895784,0.21268,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
1PvgMoHZnAEzF8tFSEtQ43qPobLu3o4yyW,113001806,449169824,876560702,876895784,0.212299,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
1HWFByEbUQ5r954aRxVT1gEomWTZARTzdU,113001806,449169823,876563389,876895784,0.211839,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,1.46323,,,,,,,,,,,,,,,,,,,,
1667fswVNXc4X5ZgCHafcFYgXkj3aswPRb,113001805,449169822,876255625,876895783,3.00E-05,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1NBqRAGJFrx5D6iTnMD7B4F3RFHPHwbc76,113001805,449169822,876255625,876895783,3.00E-05,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
14ihua929tgdMRvk8JC6HdGkiQfuQAdyVg,113001805,449169822,876255625,876895783,3.00E-05,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
18YRgfXu6YkenvQoMYxwg2WdNmQgsjBdr2,113001805,449169821,875981554,876895783,0.00013962,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1CCdxCYWMFAyttLjNGNwwHxRZ5rgH3EAQq,113001805,449169821,875981554,876895783,0.00013962,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1TQH3dA7dTxzyBZXjXTg9ME1KjKM6itVJ,113001805,449169821,875981554,876895783,0.00013962,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1PAAHxYSQiZpBCPdt6YWnNkTJeSz4ZN95x,113001805,449169820,876874408,876895783,0.111414,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
19mKAhAPosfD51zWShqkeYLV8BooZxnVmk,113001805,449169820,876874408,876895783,0.111414,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1BJpDVZWyixtS2WyVob3V3UfZ3JAC5xgAy,113001805,449169820,876874408,876895783,0.111414,13nPXDYSvsoShnTsbpT4dijqbDnJJjMbmU,0.111484,,,,,,,,,,,,,,,,,,,,
1CuVGt2rTS3aNBJgYd5rmM2ExZYKkTurVk,113001804,449169819,876203932,876895782,5.51E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1NBoxtFYVTwmXEkUtLWQpARzMwc9WBh8Jw,113001804,449169819,876203932,876895782,5.51E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1CJDMutz5urYgQDNN9QP1ZWZSp8xjKtaYG,113001804,449169819,876203932,876895782,5.51E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1G25zA7Yg3i3ry6VUs9hw5dh1h9vceVJzr,113001804,449169818,876203916,876895782,6.44E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1LgazJjAWaEeiqT6HPQa2sZyU13nnaKUtK,113001804,449169818,876203916,876895782,6.44E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
19Y6fZ5KAmZwaKtrhPUJ1mHFjSPF7rBWMB,113001804,449169818,876203916,876895782,6.44E-05,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
13ew9PaqddmUuekJS7xkpFWZqZkL5wNLYZ,113001804,449169817,876343600,876895782,0.165991,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1LkXMYksjTAXaUcCYW7vD6BvTx8rTgCT8k,113001804,449169817,876343600,876895782,0.165991,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
17meP5pPTft5gNv6ajGmntgVZEkBmXjdiQ,113001804,449169817,876343600,876895782,0.165991,1DW5Levjeh1t6Hatvrdn41riFpwd9JzAT5,0.16601,,,,,,,,,,,,,,,,,,,,
1AsonnM9rtN4KHnQ4kgjSxZeKbx8FFJgZm,113001803,449169816,876352510,876895781,0.0234,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
15X5FznCyx2AX78HGh1KN8Z7Vb8rx937UH,113001803,449169815,876347396,876895781,0.0233459,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
14qq9cJwdMGEyBmcroNrgMZv4kgthFKLAJ,113001803,449169814,876348423,876895781,0.01,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
1LpT8GNd5gRNyKgHKoBcwDW6bbTPvhCc9X,113001803,449169813,876346992,876895781,0.00355393,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
17BUFbGPdj7qdHi44dCSKzzWR5pmjTczrK,113001803,449169812,876351662,876895781,0.003,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
149jX98yV362PfqFh6p6AcnXfMoTdXTMCx,113001803,449169811,876352687,876895781,0.002,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.0651999,,,,,,,,,,,,,,,,,,,,
1JD7RYjxpKxXC16yqVfgaRNSuBFXXBu9KL,113001802,449169810,876098379,876895780,9.16E-05,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
16XXE4aVCogDBKaa2SHvKwV6629cKfbLob,113001802,449169810,876098379,876895780,9.16E-05,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
14Jv4ndEoaVDNQNRZ23CheGb2D1kF9Vsgx,113001802,449169810,876098379,876895780,9.16E-05,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
12MVDwXydCrvKgfLshHDpvZD9ny8WMYRmq,113001802,449169809,876185478,876895780,0.00147328,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
1DdWhabd5f84tuknHqLuiZafTj7aC2qFK5,113001802,449169809,876185478,876895780,0.00147328,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
1AHrSesTGcuX6DVqRJPxAYRqfQ58X42qVL,113001802,449169809,876185478,876895780,0.00147328,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
1Eu4uoovzkaXxa9GhniLdfeFTqBxG8qhyw,113001802,449169808,876559513,876895780,0.725548,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
17iizs4Ywon99VLW71X4rSQdHokSjCcRyX,113001802,449169808,876559513,876895780,0.725548,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
14Yn8gpQsQQ7naqEtxwHJe1kLaB49J12SN,113001802,449169808,876559513,876895780,0.725548,1CRtTHPpjbdXTyihyU2Pt9crVDWjvwmatV,0.727013,,,,,,,,,,,,,,,,,,,,
1Je5iosdhzrJ23ChCFXj85pShtFEqJ4k7n,113001801,449169807,876355651,876895779,0.445132,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
16SN2xYkxPBxRTnf7menCu8PuQ7o5XKh1d,113001801,449169806,876356402,876895779,0.425572,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
1Dd5zWtgA7qErsjF2ew3tTBxfFX223Pizd,113001801,449169805,876355117,876895779,0.399,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
1LqWy2bqsSvGYmzD27qQZ8ookCh1o6NrgK,113001801,449169804,876356708,876895779,0.37799,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
13y9SfQK2HJe3Q5MjCYQ9Df43EWnAZG5ij,113001801,449169803,876355329,876895779,0.37,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
1Bjoq4Xg5eLCAt8tJDX223dqskvpHTaUG7,113001801,449169802,876353943,876895779,0.352709,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,2.3703,,,,,,,,,,,,,,,,,,,,
19iAeE6kF58L9F5f67WmgPRPu3ksRKkebN,113001800,449169801,876565260,876895778,0.7522,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
1FWs7yTePisMi9egeqxBwsR1kQzworv1QS,113001800,449169800,876565961,876895778,0.642,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
1PRqhzVXNhzLaU9JcJf9pjmwoBU8irxqXG,113001800,449169799,876568494,876895778,0.631934,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
1M1GxePXzbRrxuF3CmMNnWxnsGTNQz9KyQ,113001800,449169798,876565890,876895778,0.5916,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
1RV78B6kehVvXLDECJ9U1hrGS3SGXx5jp,113001800,449169797,876565949,876895778,0.5916,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
17AgpKubN1vt5fmiT4KZrqEhsPxn7gjnid,113001800,449169796,876565705,876895778,0.590891,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,3.80012,,,,,,,,,,,,,,,,,,,,
1GDMSjSmRqBvy3ynnvydDgfVjfYVqsmNRw,113001799,449169795,875981524,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
12i3GcjbcKzG5kjk69MyFt9dVujTu1F8bL,113001799,449169795,875981524,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
1GyVE9Ug8YeMrdXg6jUBtUxBc2CQbDuqYE,113001799,449169795,875981524,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
1GY81uxogpKarGZ5kZEDi8nuDzrJPbnqcy,113001799,449169794,875981523,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
1PNdH8emiVoM2meGuKJHPzxMPZytYZDvzi,113001799,449169794,875981523,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
16PoGE4cLQuQc78kxgRCm4FeiDY39FekLZ,113001799,449169794,875981523,876895777,0.00013974,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
15vSoiXoMBxPZQhxGLEXDtx9XLQUSanKWv,113001799,449169793,876332205,876895777,0.45,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
18PtvFfMMhH7VZnWNBuqTtM75N1GWbRq4V,113001799,449169793,876332205,876895777,0.45,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
13Q9jxjGHUrKy3D4XKFSGYPpgNixGEHQ1U,113001799,449169793,876332205,876895777,0.45,1H8PtTB2SuCnn7xgzfNBWgAYFUmcuJtyW2,0.450179,,,,,,,,,,,,,,,,,,,,
1Du2TtVbyFQT8Nv6SZjjGrpd6xQEaHdhQi,113001798,449169792,876203873,876895776,9.60E-05,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1HvekUV4RnByxBqdWtypyk3QL6tt535Frc,113001798,449169792,876203873,876895776,9.60E-05,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1GQkFFGcMWyvE5XXUHoLJ2TWk6ihJZhAaj,113001798,449169792,876203873,876895776,9.60E-05,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
187aPb1WfqNxisnU6t2DGE5yT4LTJ645be,113001798,449169791,876203856,876895776,0.00012798,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1BQcZmiCdXoqx2XMvqsHVnZWiUiZMq7mnB,113001798,449169791,876203856,876895776,0.00012798,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1G2ZRNPDQE9UKUSn8kZ5BPEUY1cvcDC37H,113001798,449169791,876203856,876895776,0.00012798,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1ES22CcXbh19MedcCmzQNBhB6fYs2YCRod,113001798,449169790,876868947,876895776,0.099458,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
1iYcKfRBn8aR43dyJrPmm3L37quWDWkAM,113001798,449169790,876868947,876895776,0.099458,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
14TvaJaCdRvAXH2MdUozMQdq7GQGz8Pi1R,113001798,449169790,876868947,876895776,0.099458,1PFoAMcxPnXyqsyj3sfaKaxcAuZYMszLfw,0.099582,,,,,,,,,,,,,,,,,,,,
15jmNGAjuSwu4RimbwurgRCbsbTXkidw1q,113001797,449169789,876565086,876895775,1.26482,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
1CW48vQsHV5uHDmGnd4e7ZtAvsYRwRbbLr,113001797,449169788,876568239,876895775,1.21473,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
16NLbY4CESRwg9Y2CZETVfZUsja3M8QQn8,113001797,449169787,876566388,876895775,1.07726,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
18CHcTKgUPyWc3maj2Ls9Vyg1h2k2oUeiT,113001797,449169786,876565293,876895775,1.05354,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
16qYWASbEiJDJLGukYEja5gskQuxBiiyHr,113001797,449169785,876565733,876895775,0.991,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
1DmoPi7RpKQUSCP6TtwavigCN6ECbHpQuf,113001797,449169784,876566403,876895775,0.9617,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,6.56295,,,,,,,,,,,,,,,,,,,,
1G2ZbdrDjgM11sR6kxu7iuznT7jP5jm4tm,113001796,449169783,875981531,876895774,0.00013971,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
15GTuwXFedqHhhYLEf3nW1TcRia5Xv6KXt,113001796,449169783,875981531,876895774,0.00013971,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
19s5zMGF2EcXABpmpWipjfgFUC2SLmGadh,113001796,449169783,875981531,876895774,0.00013971,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
1M6HUR4VCYdyh9u6hFZDaUJfY6JyGqYNH8,113001796,449169782,875981529,876895774,0.00013973,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
1LbZ21j2ydaiSZ4wkGisGmfvu4Ubw73yAK,113001796,449169782,875981529,876895774,0.00013973,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
128xb1Yyk8FNbQ5yWP4oDvGrqiEgS2BVoy,113001796,449169782,875981529,876895774,0.00013973,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
19wHoEZrhxsgpbuLFNqr5kYpXj9DgdB4S,113001796,449169781,876863272,876895774,0.8,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
18jN392jry6mmD6KdemRokjCQTqZd6WUZV,113001796,449169781,876863272,876895774,0.8,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
14AuQMeYrDjvBa3CHTwjbQytcVw6LX1eWD,113001796,449169781,876863272,876895774,0.8,1Dh43S2KdEaiU44vHBbKbBBT5iAmCjT82Z,0.800179,,,,,,,,,,,,,,,,,,,,
1E4ciNiB7PQRxXRCJmZ5rMCorBogqeCGho,113001795,449169780,876560188,876895773,0.046901,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
1AjiLqSKjrfYxAgP82x5rAKJXaQdncBMi1,113001795,449169779,876562800,876895773,0.0379,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
1Q3HpMEFA6CpLLNQD39G12B6tUv6uhfB5H,113001795,449169778,876562685,876895773,0.0378,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
1Q3HpMEFA6CpLLNQD39G12B6tUv6uhfB5H,113001795,449169777,876562734,876895773,0.0378,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
1DHtXkDFSy7qXyEoVBvWyW63BHHcCh3FGw,113001795,449169776,876561698,876895773,0.023634,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
1Lh6wLEKLaVt4f5AdAQLawLFruK5NUR9Vb,113001795,449169775,876560454,876895773,0.0236239,12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,0.207559,,,,,,,,,,,,,,,,,,,,
19kAsWcm86zaSjMZ8Z4iePy4g3WF4DoQip,113001794,449169774,876203912,876895772,6.27E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1my2GSdQzzXGma8QRHeY8wEuQB3JTtQzm,113001794,449169774,876203912,876895772,6.27E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
191zGmKsXtwcqHuCnrmTWrJ2jXCpxCTyxG,113001794,449169774,876203912,876895772,6.27E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
16TtQqKGomsbXH8DiyBBWQdT5HxHwCdKZ4,113001794,449169773,876203908,876895772,5.50E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1EmGn2pWfNRywJKhmJGXpqyM8hZcfQQxpp,113001794,449169773,876203908,876895772,5.50E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1HQDSjipMFEXyDuEdgLSfQhTeTrNYpDZFL,113001794,449169773,876203908,876895772,5.50E-05,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1GFqy5N8vWuPAtuPHv6ZCCo4F68xiWwner,113001794,449169772,876870313,876895772,0.1369,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1YwqLFGnQUkgZKfZqzFBE1VJv6REWmadB,113001794,449169772,876870313,876895772,0.1369,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1BAKv2iyB49M2iwvnqCjarYg8pzfUt1o6H,113001794,449169772,876870313,876895772,0.1369,1G8FkuZRi4HooiPsSKbSu9kRunP4GZJyXD,0.136918,,,,,,,,,,,,,,,,,,,,
1L8i2UjFFH4N4XSDwa1qmPv3GyAFBjNh5d,113001793,449169771,876204141,876895771,9.53E-05,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1Bt8LwoHaDFyVgJ1uXFqfrbGe9gmKtHQy5,113001793,449169771,876204141,876895771,9.53E-05,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
14vudP2DrkyDkoGW2duEZsnrTtvrRYiYQG,113001793,449169771,876204141,876895771,9.53E-05,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1NhN62PqyRM9gKv7UHvY2LbDc3AfU4pv1z,113001793,449169770,876204137,876895771,0.00025694,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1AMdAFLBnpQ5dvpD5qyzjgDchPQXytofBy,113001793,449169770,876204137,876895771,0.00025694,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1AqNqy1fNjKd2VX5hqriQPcRJAHVGe2TCG,113001793,449169770,876204137,876895771,0.00025694,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1GCU7wNYzmohQwcXboQ4ngwfpCNcVjFdRT,113001793,449169769,876347451,876895771,0.27345,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
164Yutgp4oJ3pSWAypJRmpy2uNHBTCppGJ,113001793,449169769,876347451,876895771,0.27345,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
1FkY9SiCtEcBgjhE5VrpwoohfNRTV8iThi,113001793,449169769,876347451,876895771,0.27345,1Ex7JUjEXb2sJbmq8sdUhdiVLyBvgAazaF,0.273702,,,,,,,,,,,,,,,,,,,,
15tY7MzcnDUx4cfNJVejXdEFwopPDVDfEP,113001792,449169768,876204201,876895770,5.80E-05,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
1GxGBC8iP9kwDFA1cd3gtk4fMGzXfYBxaW,113001792,449169768,876204201,876895770,5.80E-05,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
1NuKLUt5yktn4ESQT8a3eu8VRRKeAYBNQV,113001792,449169768,876204201,876895770,5.80E-05,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
12ZPxjWhGqnt3k551QFtXgZPdMyw49DSk8,113001792,449169767,876204179,876895770,0.00039899,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
1Gwqt8jKhxWBt9tAExqVavnRmtoZd2Y2qa,113001792,449169767,876204179,876895770,0.00039899,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
145CVDWxc1Gi14nEyEjDwwwWM2aJENvzUY,113001792,449169767,876204179,876895770,0.00039899,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
1GcLuygZ5BQQ6s9AMiTS2tB6F5Rua6pqZx,113001792,449169766,876347535,876895770,0.2053,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
17LSHuw9cLn173VsNWqNvQ7P2sZWLAJQm8,113001792,449169766,876347535,876895770,0.2053,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
1EugvyCSfxk8mwUSs3egh6EYpq6iCpaHHt,113001792,449169766,876347535,876895770,0.2053,16WAESmbRNexyns7TWbjX9eAsc8BGhuaKA,0.205657,,,,,,,,,,,,,,,,,,,,
146HjE83E875SG4D2XfLAoJh6yxD2Ahoa6,113001791,449169765,876329085,876895769,0.002364,1FYZXb4yyL2EeBjpoBCCg2Cg3Z9HkxsFce,0.122369,,,,,,,,,,,,,,,,,,,,
1HfiprT2c6y85r2xKgn12AjERQQz74Cd79,113001791,449169765,876329085,876895769,0.002364,1FYZXb4yyL2EeBjpoBCCg2Cg3Z9HkxsFce,0.122369,,,,,,,,,,,,,,,,,,,,
1Lx6aneHdcMcTX92ekADeMrw9nBf342Hck,113001791,449169765,876329085,876895769,0.002364,1FYZXb4yyL2EeBjpoBCCg2Cg3Z9HkxsFce,0.122369,,,,,,,,,,,,,,,,,,,,
1DLwnPMMq4n6gp5QYho7fft3yLnrgfJPdA,113001791,449169764,876346837,876895769,0.00206118,1FYZXb4yyL2EeBjpoBCCg2Cg3Z9HkxsFce,0.122369,,,,,,,,,,,,,,,,,,,,
