user,unique_sent_user,unique_sent,max_sent,min_sent,unique_sent_adr,unique_sent_tx,total_sent,unique_rec,unique_rec_tx,unique_rec_user,unique_rec_adr,max_rec,min_rec,total_rec,num_tx,is_miner,category
2906,2.0,2.0,1.93644,1.93644,2.0,1.0,1.93644,1.0,1.0,1.0,1.0,1.88631,1.88631,1.88631,2.0,0,unknown
2907,2.0,2.0,0.416437,0.416437,2.0,1.0,0.416437,1.0,1.0,1.0,1.0,0.416437,0.416437,0.416437,2.0,0,unknown
2908,1.0,2.0,0.014295,0.014295,2.0,1.0,0.014295,1.0,1.0,1.0,1.0,0.01,0.004182,0.014182,2.0,0,unknown
2909,2.0,2.0,0.273274,0.273274,2.0,1.0,0.273274,1.0,1.0,1.0,1.0,0.0123888,0.0123888,0.0123888,2.0,0,unknown
2910,2.0,2.0,0.711276,0.711276,2.0,1.0,0.711276,1.0,1.0,1.0,1.0,0.031163,0.031163,0.031163,2.0,0,unknown
2911,2.0,2.0,2.99649,2.99649,2.0,1.0,2.99649,2.0,2.0,2.0,2.0,2.99649,0.00236406,2.99885406,3.0,0,unknown
2912,2.0,2.0,2.99897,2.99897,2.0,1.0,2.99897,1.0,1.0,1.0,1.0,0.00236406,0.00236406,0.00236406,2.0,0,unknown
2913,2.0,2.0,0.468,0.0100041,2.0,1.0,0.4980188,16.0,3.0,3.0,16.0,0.48768,0.010006,0.5076947,4.0,0,unknown
2914,1.0,2.0,4.4345,0.313162,2.0,1.0,5.1420650000000006,3.0,1.0,1.0,2.0,5.0,0.141758,5.141758,2.0,0,unknown
2915,2.0,2.0,3.99966,0.999,2.0,1.0,14.995979999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2916,2.0,2.0,0.0744104,0.035717,2.0,1.0,0.3934652999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2917,2.0,2.0,0.245671,0.0836,2.0,1.0,0.413771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2918,2.0,2.0,0.1196,0.1005,2.0,1.0,0.2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2919,4.0,4.0,0.3979,0.0277155,4.0,2.0,15.95143200000001,32.0,1.0,1.0,15.0,0.00312654,0.00312654,0.009379620000000016,3.0,0,unknown
2920,1.0,1.0,0.4,0.0889,1.0,1.0,0.4889,2.0,1.0,1.0,2.0,0.488698,0.488698,0.488698,2.0,0,unknown
2921,2.0,2.0,0.103538,0.000801,2.0,1.0,0.104339,2.0,1.0,1.0,2.0,0.0001515,0.0001515,0.0001515,2.0,0,unknown
2922,2.0,2.0,0.455214,0.172621,2.0,1.0,0.627835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2923,2.0,2.0,0.829536,0.33,2.0,1.0,1.1595360000000001,6.0,2.0,2.0,3.0,0.829536,0.000313,0.8298490000000001,3.0,0,unknown
2924,1.0,2.0,1.0,0.0281399,2.0,1.0,2.0053803,7.0,1.0,1.0,6.0,2.0,0.0048234,2.0048233999999994,2.0,0,unknown
2925,2.0,2.0,1.7717,0.00305457,2.0,1.0,3.42452857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2926,2.0,2.0,0.00691702,0.0002,2.0,1.0,0.03481773,3.0,1.0,1.0,9.0,0.00468889,0.00468889,0.014066670000000002,2.0,0,unknown
2927,2.0,2.0,0.15624,0.00073508,2.0,1.0,0.7398495799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2928,3.0,4.0,0.635864,0.281255,4.0,2.0,1.74016,4.0,2.0,1.0,3.0,0.0253959,0.0040346,0.0294305,4.0,0,unknown
2929,1.0,1.0,0.0024,0.0024,1.0,1.0,0.0024,1.0,1.0,1.0,1.0,0.0024,0.0024,0.0024,2.0,0,unknown
2930,4.0,4.0,0.0864571,0.0427708,4.0,2.0,0.19680140000000002,1.0,1.0,1.0,1.0,0.0402417,0.0402417,0.0402417,3.0,0,unknown
2931,1.0,2.0,0.217616,0.217616,2.0,1.0,0.217616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2932,2.0,2.0,0.013637,0.013637,2.0,1.0,0.013637,1.0,1.0,1.0,1.0,0.003508,0.003508,0.003508,2.0,0,unknown
2933,2.0,2.0,0.202,0.202,2.0,1.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2934,2.0,2.0,16.5314,0.009597,2.0,1.0,50.00280499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2935,2.0,2.0,0.0677708,0.0415977,2.0,1.0,0.5036612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2936,2.0,2.0,0.0270728,0.0270728,2.0,1.0,0.0270728,5.0,2.0,2.0,5.0,0.0270728,0.0269516,0.0540244,3.0,0,unknown
2937,2.0,2.0,1.1,1.1,2.0,1.0,1.1,1.0,1.0,1.0,1.0,0.000887,0.000887,0.000887,2.0,0,unknown
2938,2.0,2.0,0.0999893,0.0999893,2.0,1.0,0.0999893,1.0,1.0,1.0,1.0,0.0299763,0.0299763,0.0299763,2.0,0,unknown
2939,2.0,2.0,0.414669,0.414669,2.0,1.0,0.414669,4.0,2.0,2.0,2.0,0.165168,0.00455519,0.16972319,3.0,0,unknown
2940,2.0,2.0,0.065497,0.065497,2.0,1.0,0.065497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2941,2.0,2.0,1.28455,1.28455,2.0,1.0,1.28455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2942,2.0,2.0,0.51655,0.51655,2.0,1.0,0.51655,1.0,1.0,1.0,1.0,0.1,0.1,0.1,2.0,0,unknown
2943,2.0,2.0,0.0301084,0.0216421,2.0,1.0,0.10366610000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2944,2.0,2.0,3.36754,1.90574,2.0,1.0,5.27328,2.0,1.0,1.0,2.0,6.155e-05,6.155e-05,6.155e-05,2.0,0,unknown
2945,1.0,1.0,0.0703528,0.0703528,1.0,1.0,0.0703528,1.0,1.0,1.0,1.0,0.0702568,0.0702568,0.0702568,2.0,0,unknown
2946,2.0,2.0,0.0651867,0.00011877,2.0,1.0,0.19827737999999992,4.0,1.0,1.0,12.0,0.0163591,0.0163591,0.04907730000000002,2.0,0,unknown
2947,2.0,2.0,4.90032,0.109777,2.0,1.0,15.030291000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2948,2.0,2.0,3.36805,0.0352902,2.0,1.0,14.429904599999995,4.0,1.0,1.0,9.0,0.279161,0.279161,0.8374830000000002,2.0,0,unknown
2949,3.0,4.0,8.0,0.0699904,4.0,2.0,39.14477819999998,4.0,2.0,1.0,9.0,7.16016,4.06843,33.68577,4.0,0,unknown
2950,1.0,1.0,0.001,5e-05,1.0,1.0,0.00229857,16.0,3.0,3.0,5.0,0.00101,0.0005,0.0020099999999999996,4.0,0,unknown
2951,2.0,2.0,0.0161955,0.0161955,2.0,1.0,0.0161955,1.0,1.0,1.0,1.0,8.251e-05,8.251e-05,8.251e-05,2.0,0,unknown
2952,1.0,1.0,0.2,0.2,1.0,1.0,0.2,8.0,1.0,1.0,24.0,0.2,0.2,0.6000000000000002,2.0,0,unknown
2953,3.0,4.0,39.0,0.16265,4.0,2.0,415.0638960000001,12.0,2.0,1.0,30.0,10.5678,3.22238,41.37054000000005,4.0,0,unknown
2954,2.0,2.0,0.0101345,0.00203944,2.0,1.0,0.01717394,3.0,1.0,1.0,3.0,0.0100052,0.0100052,0.0100052,2.0,0,unknown
2955,2.0,2.0,0.0585,0.0011,2.0,1.0,0.38188646999999953,7.0,1.0,1.0,15.0,0.00920975,0.00920975,0.027629250000000005,2.0,0,unknown
2956,4.0,4.0,9.97535,5.928e-05,4.0,2.0,50.99752875000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2957,2.0,2.0,0.018603,0.018603,2.0,1.0,0.05580900000000001,1.0,1.0,1.0,3.0,0.0171582,0.0171582,0.051474599999999995,2.0,0,unknown
2958,2.0,2.0,9.96489,0.00597884,2.0,1.0,35.50494252000001,5.0,1.0,1.0,15.0,9.76275,9.76275,29.288249999999994,2.0,0,unknown
2959,1.0,1.0,30.0,10.0,1.0,1.0,150.00060000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2960,1.0,1.0,1.66646,1.66646,1.0,1.0,1.66646,1.0,1.0,1.0,1.0,1.66636,1.66636,1.66636,2.0,0,unknown
2961,1.0,1.0,0.00492066,0.00492066,1.0,1.0,0.00492066,2.0,2.0,2.0,2.0,0.00492066,0.00482066,0.009741320000000001,3.0,0,unknown
2962,1.0,1.0,0.133681,0.133681,1.0,1.0,0.133681,1.0,1.0,1.0,1.0,0.133581,0.133581,0.133581,2.0,0,unknown
2963,1.0,1.0,0.23,0.23,1.0,1.0,0.23,1.0,1.0,1.0,1.0,0.23,0.23,0.23,2.0,0,unknown
2964,1.0,1.0,0.32994,0.32994,1.0,1.0,0.32994,2.0,1.0,1.0,1.0,0.32994,0.32994,0.32994,2.0,0,unknown
2965,1.0,1.0,0.497395,0.497395,1.0,1.0,0.497395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2966,1.0,1.0,1.60686,1.60686,1.0,1.0,1.60686,1.0,1.0,1.0,1.0,1.60676,1.60676,1.60676,2.0,0,unknown
2967,1.0,1.0,2.26275,2.26275,1.0,1.0,2.26275,1.0,1.0,1.0,1.0,2.26265,2.26265,2.26265,2.0,0,unknown
2968,1.0,1.0,3.61536,3.61536,1.0,1.0,3.61536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2969,1.0,1.0,0.0472846,0.0472846,1.0,1.0,0.0472846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2970,1.0,1.0,3.56821,3.56821,1.0,1.0,3.56821,1.0,1.0,1.0,1.0,3.56811,3.56811,3.56811,2.0,0,unknown
2971,1.0,1.0,0.64929,0.64929,1.0,1.0,0.64929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2972,1.0,1.0,0.001596,0.001596,1.0,1.0,0.001596,1.0,1.0,1.0,1.0,0.001496,0.001496,0.001496,2.0,0,unknown
2973,1.0,1.0,0.00020008,0.00020008,1.0,1.0,0.00020008,1.0,1.0,1.0,1.0,0.00010008,0.00010008,0.00010008,2.0,0,unknown
2974,1.0,1.0,3.9031,3.9031,1.0,1.0,3.9031,1.0,1.0,1.0,1.0,3.903,3.903,3.903,2.0,0,unknown
2975,1.0,1.0,0.0781287,0.0781287,1.0,1.0,0.0781287,2.0,1.0,1.0,2.0,0.0781287,0.0781287,0.0781287,2.0,0,unknown
2976,1.0,1.0,0.521713,0.521713,1.0,1.0,0.521713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2977,1.0,1.0,0.095043,0.095043,1.0,1.0,0.095043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2978,1.0,1.0,9.98937,9.98937,1.0,1.0,9.98937,1.0,1.0,1.0,1.0,9.98927,9.98927,9.98927,2.0,0,unknown
2979,1.0,1.0,0.00196732,0.00196732,1.0,1.0,0.00196732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2980,1.0,1.0,0.00072766,0.00072766,1.0,1.0,0.00072766,1.0,1.0,1.0,1.0,0.00062766,0.00062766,0.00062766,2.0,0,unknown
2981,1.0,1.0,0.140983,0.140983,1.0,1.0,0.140983,1.0,1.0,1.0,1.0,0.140883,0.140883,0.140883,2.0,0,unknown
2982,2.0,2.0,0.174984,0.144492,2.0,2.0,0.319476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2983,1.0,1.0,0.0236289,0.0236289,1.0,1.0,0.0236289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2984,1.0,1.0,0.232832,0.232832,1.0,1.0,0.232832,1.0,1.0,1.0,1.0,0.232832,0.232832,0.232832,2.0,0,unknown
2985,1.0,1.0,0.0199,0.0199,1.0,1.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2986,1.0,1.0,0.00029431,0.00029431,1.0,1.0,0.00029431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2987,1.0,1.0,0.00107309,0.00107309,1.0,1.0,0.00107309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2988,1.0,1.0,0.00511899,0.00511899,1.0,1.0,0.00511899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2989,1.0,1.0,1.13088,1.13088,1.0,1.0,1.13088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2990,1.0,1.0,0.0257937,0.0257937,1.0,1.0,0.0257937,1.0,1.0,1.0,1.0,0.0256937,0.0256937,0.0256937,2.0,0,unknown
2991,1.0,1.0,0.0010699,0.0010699,1.0,1.0,0.0010699,1.0,1.0,1.0,1.0,0.0009699,0.0009699,0.0009699,2.0,0,unknown
2992,1.0,1.0,2.28289,2.28289,1.0,1.0,2.28289,1.0,1.0,1.0,1.0,2.28279,2.28279,2.28279,2.0,0,unknown
2993,1.0,1.0,0.150491,0.150491,1.0,1.0,0.150491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2994,1.0,1.0,0.389945,0.389945,1.0,1.0,0.389945,2.0,2.0,2.0,2.0,0.389945,0.389845,0.77979,3.0,0,unknown
2995,1.0,1.0,1.09955,1.09955,1.0,1.0,1.09955,1.0,1.0,1.0,1.0,1.09945,1.09945,1.09945,2.0,0,unknown
2996,1.0,1.0,0.06673,0.06673,1.0,1.0,0.06673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
2997,1.0,1.0,0.4305,0.4305,1.0,1.0,0.4305,30.0,1.0,1.0,26.0,0.4305,0.4305,0.43049999999999966,2.0,0,unknown
2998,2.0,2.0,3.6701,3.6701,2.0,1.0,3.6701,1.0,1.0,1.0,1.0,3.6701,3.6701,3.6701,2.0,0,unknown
2999,1.0,1.0,3.6702,3.6702,1.0,1.0,3.6702,1.0,1.0,1.0,1.0,3.6702,3.6702,3.6702,2.0,0,unknown
3000,1.0,1.0,0.01,0.01,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0099,0.0099,0.0099,2.0,0,unknown
3001,1.0,1.0,0.000202,0.000202,1.0,1.0,0.000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3002,1.0,1.0,0.06,0.06,1.0,1.0,0.06,2.0,2.0,2.0,2.0,0.06,0.0599,0.1199,3.0,0,unknown
3003,1.0,1.0,0.00010547,0.00010547,1.0,1.0,0.00010547,1.0,1.0,1.0,1.0,5.47e-06,5.47e-06,5.47e-06,2.0,0,unknown
3004,1.0,1.0,0.0640344,0.0640344,1.0,1.0,0.0640344,2.0,2.0,2.0,2.0,0.0640344,0.0639344,0.1279688,3.0,0,unknown
3005,1.0,1.0,0.35,0.35,1.0,1.0,0.35,1.0,1.0,1.0,1.0,0.3499,0.3499,0.3499,2.0,0,unknown
3006,1.0,1.0,0.0307328,0.0307328,1.0,1.0,0.0307328,1.0,1.0,1.0,1.0,0.0307328,0.0307328,0.0307328,2.0,0,unknown
3007,1.0,1.0,0.0118,0.0118,1.0,1.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3008,1.0,1.0,0.018,0.018,1.0,1.0,0.018,1.0,1.0,1.0,1.0,0.018,0.018,0.018,2.0,0,unknown
3009,1.0,1.0,0.2557,0.2557,1.0,1.0,0.2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3010,1.0,1.0,1.49202,1.49202,1.0,1.0,1.49202,1.0,1.0,1.0,1.0,1.49192,1.49192,1.49192,2.0,0,unknown
3011,1.0,1.0,0.0049,0.0049,1.0,1.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3012,1.0,1.0,0.195121,0.195121,1.0,1.0,0.195121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3013,1.0,1.0,0.175222,0.175222,1.0,1.0,0.175222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3014,1.0,1.0,0.7044,0.7044,1.0,1.0,0.7044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3015,1.0,1.0,0.00074339,0.00074339,1.0,1.0,0.00074339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3016,1.0,1.0,0.0427497,0.0427497,1.0,1.0,0.0427497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3017,1.0,1.0,0.0171941,0.0171941,1.0,1.0,0.0171941,1.0,1.0,1.0,1.0,0.0170941,0.0170941,0.0170941,2.0,0,unknown
3018,1.0,1.0,0.0184525,0.0184525,1.0,1.0,0.0184525,1.0,1.0,1.0,1.0,0.0183525,0.0183525,0.0183525,2.0,0,unknown
3019,1.0,1.0,1.72678,1.72678,1.0,1.0,1.72678,1.0,1.0,1.0,1.0,1.72668,1.72668,1.72668,2.0,0,unknown
3020,1.0,1.0,9.0089,9.0089,1.0,1.0,9.0089,1.0,1.0,1.0,1.0,9.0088,9.0088,9.0088,2.0,0,unknown
3021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3022,1.0,1.0,0.0248134,0.0248134,1.0,1.0,0.0248134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3023,1.0,1.0,0.162551,0.162551,1.0,1.0,0.162551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3024,1.0,1.0,1.75,1.75,1.0,1.0,1.75,1.0,1.0,1.0,1.0,1.7499,1.7499,1.7499,2.0,0,unknown
3025,1.0,1.0,0.131223,0.131223,1.0,1.0,0.131223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3026,1.0,1.0,0.00636018,0.00636018,1.0,1.0,0.00636018,1.0,1.0,1.0,1.0,0.00636018,0.00636018,0.00636018,2.0,0,unknown
3027,1.0,1.0,0.19,0.19,1.0,1.0,0.19,1.0,1.0,1.0,1.0,0.1899,0.1899,0.1899,2.0,0,unknown
3028,1.0,1.0,0.0719,0.0719,1.0,1.0,0.0719,1.0,1.0,1.0,1.0,0.0718,0.0718,0.0718,2.0,0,unknown
3029,1.0,1.0,0.0270855,0.0270855,1.0,1.0,0.0270855,1.0,1.0,1.0,1.0,0.0270855,0.0270855,0.0270855,2.0,0,unknown
3030,1.0,1.0,0.00032165,0.00032165,1.0,1.0,0.00032165,2.0,1.0,1.0,2.0,0.00032165,0.00032165,0.00032165,2.0,0,unknown
3031,1.0,1.0,0.048,0.048,1.0,1.0,0.048,1.0,1.0,1.0,1.0,0.0479,0.0479,0.0479,2.0,0,unknown
3032,1.0,1.0,0.008,0.008,1.0,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3033,1.0,1.0,0.00157986,0.00033574,1.0,1.0,0.0057468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3034,2.0,2.0,0.02515,0.02515,2.0,1.0,0.02515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3035,1.0,1.0,0.0236457,0.0236457,1.0,1.0,0.0236457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3036,1.0,1.0,0.00017438,0.00017438,1.0,1.0,0.00017438,1.0,1.0,1.0,1.0,7.438e-05,7.438e-05,7.438e-05,2.0,0,unknown
3037,1.0,1.0,0.137,0.137,1.0,1.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3038,1.0,1.0,0.172212,0.172212,1.0,1.0,0.172212,1.0,1.0,1.0,1.0,0.172212,0.172212,0.172212,2.0,0,unknown
3039,1.0,1.0,0.017974,0.017974,1.0,1.0,0.017974,2.0,1.0,1.0,2.0,0.017974,0.017974,0.017974,2.0,0,unknown
3040,1.0,1.0,0.2201,0.2201,1.0,1.0,0.2201,1.0,1.0,1.0,1.0,0.2201,0.2201,0.2201,2.0,0,unknown
3041,1.0,1.0,0.153432,0.153432,1.0,1.0,0.153432,1.0,1.0,1.0,1.0,0.153332,0.153332,0.153332,2.0,0,unknown
3042,1.0,1.0,0.118192,0.118192,1.0,1.0,0.118192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3043,1.0,1.0,0.0001434,0.0001434,1.0,1.0,0.0001434,1.0,1.0,1.0,1.0,4.34e-05,4.34e-05,4.34e-05,2.0,0,unknown
3044,1.0,1.0,0.058558,0.058558,1.0,1.0,0.058558,2.0,1.0,1.0,2.0,0.058558,0.058558,0.058558,2.0,0,unknown
3045,1.0,1.0,0.023,0.023,1.0,1.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3046,1.0,1.0,0.29831,0.29831,1.0,1.0,0.29831,1.0,1.0,1.0,1.0,0.29831,0.29831,0.29831,2.0,0,unknown
3047,1.0,1.0,0.059,0.059,1.0,1.0,0.059,1.0,1.0,1.0,1.0,0.059,0.059,0.059,2.0,0,unknown
3048,1.0,1.0,0.0069,0.0069,1.0,1.0,0.0069,2.0,1.0,1.0,2.0,0.0069,0.0069,0.0069,2.0,0,unknown
3049,2.0,2.0,0.0102436,0.0102436,2.0,1.0,0.0102436,1.0,1.0,1.0,1.0,0.0100074,0.0100074,0.0100074,2.0,0,unknown
3050,1.0,1.0,0.107992,0.107992,1.0,1.0,0.32397600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3051,2.0,2.0,0.017974,0.0007745,2.0,1.0,0.0187485,4.0,2.0,2.0,4.0,0.017974,0.0005745,0.018548500000000002,3.0,0,unknown
3052,2.0,2.0,0.00057491,0.00013622,2.0,1.0,0.00071113,4.0,2.0,2.0,4.0,0.00037491,0.00013622,0.00051113,3.0,0,unknown
3053,2.0,2.0,0.00057493,0.00013622,2.0,1.0,0.00071115,2.0,1.0,1.0,2.0,0.00037493,0.00037493,0.00037493,2.0,0,unknown
3054,2.0,2.0,0.566151,0.00037432,2.0,1.0,0.56652532,1.0,1.0,1.0,1.0,0.566151,0.566151,0.566151,2.0,0,unknown
3055,2.0,2.0,0.0038,0.00077432,2.0,1.0,0.00457432,4.0,2.0,2.0,4.0,0.0038,0.00057432,0.00437432,3.0,0,unknown
3056,2.0,2.0,5.62564,0.0615931,2.0,1.0,5.687233099999999,2.0,1.0,1.0,2.0,5.45761,5.45761,5.45761,2.0,0,unknown
3057,2.0,2.0,0.001792,0.00077422,2.0,1.0,0.00256622,2.0,1.0,1.0,2.0,0.001792,0.001792,0.001792,2.0,0,unknown
3058,2.0,2.0,0.0145,0.00074993,2.0,1.0,0.015249930000000002,2.0,1.0,1.0,2.0,0.0145,0.0145,0.0145,2.0,0,unknown
3059,2.0,2.0,0.008705,0.00057421,2.0,1.0,0.00927921,2.0,1.0,1.0,2.0,0.008705,0.008705,0.008705,2.0,0,unknown
3060,2.0,2.0,0.00437394,0.00157474,2.0,1.0,0.00594868,2.0,1.0,1.0,2.0,0.00437394,0.00437394,0.00437394,2.0,0,unknown
3061,2.0,2.0,0.00158933,0.00097493,2.0,1.0,0.00256426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3062,2.0,2.0,0.175997,0.00073167,2.0,1.0,0.17672866999999998,5.0,2.0,2.0,5.0,0.175997,0.00053167,0.17652866999999997,3.0,0,unknown
3063,2.0,2.0,0.075,0.0154967,2.0,1.0,0.0904967,2.0,1.0,1.0,2.0,0.0102967,0.0102967,0.0102967,2.0,0,unknown
3064,2.0,2.0,0.231476,0.00077471,2.0,1.0,0.23225070999999997,1.0,1.0,1.0,3.0,0.231476,0.231476,0.6944279999999999,2.0,0,unknown
3065,2.0,2.0,0.0236686,0.002,2.0,1.0,0.031847230000000004,4.0,1.0,1.0,4.0,0.0100104,0.0100104,0.0100104,2.0,0,unknown
3066,2.0,2.0,0.00156221,0.00058223,2.0,1.0,0.00214444,4.0,2.0,2.0,4.0,0.00136221,0.00058223,0.00194444,3.0,0,unknown
3067,2.0,2.0,0.00097461,0.00058231,2.0,1.0,0.00155692,2.0,1.0,1.0,2.0,0.00077461,0.00077461,0.00077461,2.0,0,unknown
3068,2.0,2.0,0.00137493,0.00041272,2.0,1.0,0.00178765,4.0,2.0,2.0,4.0,0.00117493,0.00041272,0.0015876500000000001,3.0,0,unknown
3069,2.0,2.0,0.00041281,0.00037471,2.0,1.0,0.00078752,2.0,1.0,1.0,2.0,0.00017471,0.00017471,0.00017471,2.0,0,unknown
3070,1.0,1.0,0.225527,0.225527,1.0,1.0,0.676581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3071,2.0,2.0,0.289926,0.00117474,2.0,1.0,0.29110074,1.0,1.0,1.0,1.0,0.289926,0.289926,0.289926,2.0,0,unknown
3072,2.0,2.0,0.582,0.1185,2.0,1.0,0.7004999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3073,2.0,2.0,0.0486048,0.00097493,2.0,1.0,0.049579729999999995,2.0,1.0,1.0,2.0,0.00077493,0.00077493,0.00077493,2.0,0,unknown
3074,2.0,2.0,0.0142,0.00034852,2.0,1.0,0.01454852,2.0,1.0,1.0,2.0,0.0142,0.0142,0.0142,2.0,0,unknown
3075,2.0,2.0,0.00946,0.00117432,2.0,1.0,0.01063432,4.0,2.0,2.0,4.0,0.00946,0.00097432,0.01043432,3.0,0,unknown
3076,2.0,2.0,0.008705,0.00057464,2.0,1.0,0.009279639999999999,2.0,1.0,1.0,2.0,0.008705,0.008705,0.008705,2.0,0,unknown
3077,2.0,2.0,0.0030638,0.00217493,2.0,1.0,0.0052387300000000005,4.0,2.0,2.0,4.0,0.0030638,0.00197493,0.00503873,3.0,0,unknown
3078,2.0,2.0,0.0236267,0.00077474,2.0,1.0,0.02440144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3079,2.0,2.0,0.00473,0.0007717,2.0,1.0,0.0055017,4.0,2.0,2.0,4.0,0.00473,0.0005717,0.0053016999999999995,3.0,0,unknown
3080,2.0,2.0,0.354425,0.0158,2.0,1.0,0.370225,2.0,1.0,1.0,2.0,0.010025,0.010025,0.010025,2.0,0,unknown
3081,2.0,2.0,0.15,0.0257,2.0,1.0,0.1757,2.0,1.0,1.0,2.0,0.01,0.01,0.01,2.0,0,unknown
3082,2.0,2.0,0.0113701,0.00077493,2.0,1.0,0.01214503,2.0,1.0,1.0,2.0,0.00057493,0.00057493,0.00057493,2.0,0,unknown
3083,2.0,2.0,0.121,0.0007213,2.0,1.0,0.1217213,1.0,1.0,1.0,1.0,0.121,0.121,0.121,2.0,0,unknown
3084,2.0,2.0,0.00057484,0.00019425,2.0,1.0,0.0007690899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3085,2.0,2.0,0.00057474,0.000518,2.0,1.0,0.00109274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
3086,2.0,2.0,0.00058405,0.00057473,2.0,1.0,0.0011587799999999999,4.0,2.0,2.0,4.0,0.00058405,0.00037473,0.00095878,3.0,0,unknown
